path,participant_id,sequence_id,sign,label
train_landmark_files/34503/2766405764.parquet,34503,2766405764,pen,167
train_landmark_files/29302/4123283415.parquet,29302,4123283415,black,24
train_landmark_files/34503/3870156176.parquet,34503,3870156176,grandpa,100
train_landmark_files/29302/2867458114.parquet,29302,2867458114,zebra,248
train_landmark_files/37779/33511416.parquet,37779,33511416,yucky,247
train_landmark_files/53618/1135281012.parquet,53618,1135281012,rain,183
train_landmark_files/37779/1769670027.parquet,37779,1769670027,cheek,41
train_landmark_files/61333/3949739627.parquet,61333,3949739627,jacket,125
train_landmark_files/28656/3919194619.parquet,28656,3919194619,owie,164
train_landmark_files/16069/1770357455.parquet,16069,1770357455,man,140
train_landmark_files/16069/2531709629.parquet,16069,2531709629,flag,85
train_landmark_files/25571/1127316089.parquet,25571,1127316089,giraffe,93
train_landmark_files/34503/1856748421.parquet,34503,1856748421,pajamas,166
train_landmark_files/61333/3010783761.parquet,61333,3010783761,donkey,60
train_landmark_files/49445/4101611004.parquet,49445,4101611004,thirsty,218
train_landmark_files/2044/3717452791.parquet,2044,3717452791,haveto,109
train_landmark_files/37779/1327162521.parquet,37779,1327162521,flag,85
train_landmark_files/53618/3749034457.parquet,53618,3749034457,shower,197
train_landmark_files/16069/3681784797.parquet,16069,3681784797,think,217
train_landmark_files/55372/807326325.parquet,55372,807326325,listen,135
train_landmark_files/55372/2926357566.parquet,55372,2926357566,scissors,192
train_landmark_files/34503/2834266881.parquet,34503,2834266881,finger,80
train_landmark_files/34503/2717338897.parquet,34503,2717338897,girl,94
train_landmark_files/27610/3669635557.parquet,27610,3669635557,bug,32
train_landmark_files/62590/4251435464.parquet,62590,4251435464,look,136
train_landmark_files/55372/3223880646.parquet,55372,3223880646,airplane,2
train_landmark_files/37055/1518778857.parquet,37055,1518778857,finish,81
train_landmark_files/2044/4092038786.parquet,2044,4092038786,hello,113
train_landmark_files/62590/368755189.parquet,62590,368755189,finger,80
train_landmark_files/62590/99490521.parquet,62590,99490521,close,46
train_landmark_files/37055/370333010.parquet,37055,370333010,tooth,223
train_landmark_files/18796/2351067129.parquet,18796,2351067129,drawer,62
train_landmark_files/32319/2884244035.parquet,32319,2884244035,carrot,37
train_landmark_files/32319/3683606345.parquet,32319,3683606345,quiet,181
train_landmark_files/30680/2374160719.parquet,30680,2374160719,talk,212
train_landmark_files/16069/2902033265.parquet,16069,2902033265,fish,84
train_landmark_files/22343/77318237.parquet,22343,77318237,home,118
train_landmark_files/55372/2313536754.parquet,55372,2313536754,mad,138
train_landmark_files/37779/1833265456.parquet,37779,1833265456,book,28
train_landmark_files/62590/2858171844.parquet,62590,2858171844,cut,53
train_landmark_files/27610/688781983.parquet,27610,688781983,because,16
train_landmark_files/27610/1031658415.parquet,27610,1031658415,man,140
train_landmark_files/55372/469298873.parquet,55372,469298873,mad,138
train_landmark_files/2044/1629733767.parquet,2044,1629733767,pencil,168
train_landmark_files/53618/3066027249.parquet,53618,3066027249,before,20
train_landmark_files/34503/1705815252.parquet,34503,1705815252,food,87
train_landmark_files/36257/2912110125.parquet,36257,2912110125,garbage,91
train_landmark_files/49445/3057842516.parquet,49445,3057842516,store,207
train_landmark_files/55372/1452648388.parquet,55372,1452648388,sleep,199
train_landmark_files/32319/3781602288.parquet,32319,3781602288,pen,167
train_landmark_files/22343/3226683990.parquet,22343,3226683990,night,152
train_landmark_files/29302/2092263153.parquet,29302,2092263153,make,139
train_landmark_files/27610/3557948261.parquet,27610,3557948261,thankyou,214
train_landmark_files/26734/4082364473.parquet,26734,4082364473,tree,227
train_landmark_files/55372/1817817626.parquet,55372,1817817626,grandpa,100
train_landmark_files/2044/3664285659.parquet,2044,3664285659,apple,8
train_landmark_files/26734/240358039.parquet,26734,240358039,jacket,125
train_landmark_files/55372/2375973847.parquet,55372,2375973847,arm,9
train_landmark_files/18796/1724747861.parquet,18796,1724747861,now,157
train_landmark_files/36257/1325243527.parquet,36257,1325243527,lamp,130
train_landmark_files/34503/3945038071.parquet,34503,3945038071,thirsty,218
train_landmark_files/4718/4240949035.parquet,4718,4240949035,cereal,39
train_landmark_files/4718/2300150425.parquet,4718,2300150425,bad,13
train_landmark_files/32319/2239819064.parquet,32319,2239819064,aunt,10
train_landmark_files/49445/2237632353.parquet,49445,2237632353,high,117
train_landmark_files/37779/1332388617.parquet,37779,1332388617,cereal,39
train_landmark_files/22343/1639668010.parquet,22343,1639668010,airplane,2
train_landmark_files/22343/1943765158.parquet,22343,1943765158,fish,84
train_landmark_files/2044/3353122669.parquet,2044,3353122669,aunt,10
train_landmark_files/2044/2164720504.parquet,2044,2164720504,fish,84
train_landmark_files/30680/3372736116.parquet,30680,3372736116,happy,105
train_landmark_files/30680/3812343736.parquet,30680,3812343736,yourself,246
train_landmark_files/32319/4116938420.parquet,32319,4116938420,lamp,130
train_landmark_files/22343/964991141.parquet,22343,964991141,tooth,223
train_landmark_files/18796/4272331985.parquet,18796,4272331985,black,24
train_landmark_files/16069/4159063780.parquet,16069,4159063780,aunt,10
train_landmark_files/4718/1556054077.parquet,4718,1556054077,blow,25
train_landmark_files/32319/606761743.parquet,32319,606761743,for,88
train_landmark_files/22343/1497652726.parquet,22343,1497652726,fall,74
train_landmark_files/28656/79786631.parquet,28656,79786631,listen,135
train_landmark_files/62590/3142749297.parquet,62590,3142749297,dance,56
train_landmark_files/32319/2263966339.parquet,32319,2263966339,who,239
train_landmark_files/2044/2804804310.parquet,2044,2804804310,tooth,223
train_landmark_files/32319/1286631033.parquet,32319,1286631033,pen,167
train_landmark_files/37779/1433867619.parquet,37779,1433867619,later,131
train_landmark_files/2044/54371240.parquet,2044,54371240,weus,236
train_landmark_files/34503/282460858.parquet,34503,282460858,listen,135
train_landmark_files/16069/2324125092.parquet,16069,2324125092,arm,9
train_landmark_files/34503/3286256019.parquet,34503,3286256019,beside,21
train_landmark_files/53618/2232732980.parquet,53618,2232732980,morning,147
train_landmark_files/28656/4164356110.parquet,28656,4164356110,cut,53
train_landmark_files/37779/3547791244.parquet,37779,3547791244,uncle,228
train_landmark_files/25571/2733406790.parquet,25571,2733406790,milk,142
train_landmark_files/55372/1975326539.parquet,55372,1975326539,mom,145
train_landmark_files/32319/4149927813.parquet,32319,4149927813,gum,103
train_landmark_files/2044/2412902113.parquet,2044,2412902113,girl,94
train_landmark_files/36257/3327695833.parquet,36257,3327695833,sleepy,200
train_landmark_files/4718/1186671875.parquet,4718,1186671875,food,87
train_landmark_files/29302/2101474242.parquet,29302,2101474242,pen,167
train_landmark_files/2044/1363347947.parquet,2044,1363347947,happy,105
train_landmark_files/37055/2578642849.parquet,37055,2578642849,puzzle,180
train_landmark_files/37055/2492894139.parquet,37055,2492894139,horse,119
train_landmark_files/32319/565364809.parquet,32319,565364809,vacuum,231
train_landmark_files/55372/3640961110.parquet,55372,3640961110,fall,74
train_landmark_files/34503/359336335.parquet,34503,359336335,stay,205
train_landmark_files/26734/2150862520.parquet,26734,2150862520,another,6
train_landmark_files/37055/2415344705.parquet,37055,2415344705,make,139
train_landmark_files/61333/3990468536.parquet,61333,3990468536,tree,227
train_landmark_files/53618/1854873137.parquet,53618,1854873137,talk,212
train_landmark_files/4718/3547264356.parquet,4718,3547264356,face,73
train_landmark_files/27610/2737411140.parquet,27610,2737411140,better,22
train_landmark_files/36257/114251938.parquet,36257,114251938,tomorrow,221
train_landmark_files/26734/1368028251.parquet,26734,1368028251,vacuum,231
train_landmark_files/2044/1872569047.parquet,2044,1872569047,weus,236
train_landmark_files/37779/3925453349.parquet,37779,3925453349,cat,38
train_landmark_files/16069/2844188568.parquet,16069,2844188568,moon,146
train_landmark_files/37055/964713773.parquet,37055,964713773,goose,98
train_landmark_files/30680/4134871944.parquet,30680,4134871944,girl,94
train_landmark_files/62590/2608647220.parquet,62590,2608647220,zipper,249
train_landmark_files/34503/475219018.parquet,34503,475219018,cloud,48
train_landmark_files/49445/4193576260.parquet,49445,4193576260,bath,15
train_landmark_files/32319/637793901.parquet,32319,637793901,helicopter,112
train_landmark_files/53618/3082073811.parquet,53618,3082073811,arm,9
train_landmark_files/16069/4040628383.parquet,16069,4040628383,orange,162
train_landmark_files/29302/3935027402.parquet,29302,3935027402,wolf,242
train_landmark_files/29302/3932548169.parquet,29302,3932548169,smile,201
train_landmark_files/34503/2335487759.parquet,34503,2335487759,zipper,249
train_landmark_files/53618/62112584.parquet,53618,62112584,aunt,10
train_landmark_files/61333/2724122513.parquet,61333,2724122513,yes,244
train_landmark_files/29302/559044330.parquet,29302,559044330,wake,233
train_landmark_files/37055/1306008810.parquet,37055,1306008810,hide,116
train_landmark_files/4718/3403176246.parquet,4718,3403176246,weus,236
train_landmark_files/26734/2918715360.parquet,26734,2918715360,flower,86
train_landmark_files/37055/4181603115.parquet,37055,4181603115,backyard,12
train_landmark_files/36257/649028970.parquet,36257,649028970,bad,13
train_landmark_files/27610/4229619943.parquet,27610,4229619943,where,237
train_landmark_files/55372/3305176218.parquet,55372,3305176218,many,141
train_landmark_files/2044/1370056972.parquet,2044,1370056972,wolf,242
train_landmark_files/25571/4101269224.parquet,25571,4101269224,chair,40
train_landmark_files/49445/3372009441.parquet,49445,3372009441,thirsty,218
train_landmark_files/37055/1524923735.parquet,37055,1524923735,sick,198
train_landmark_files/36257/359094302.parquet,36257,359094302,wake,233
train_landmark_files/30680/2801527049.parquet,30680,2801527049,milk,142
train_landmark_files/22343/2100023012.parquet,22343,2100023012,kitty,129
train_landmark_files/36257/2181699401.parquet,36257,2181699401,car,36
train_landmark_files/25571/1606337950.parquet,25571,1606337950,lion,133
train_landmark_files/29302/1528210208.parquet,29302,1528210208,up,230
train_landmark_files/2044/1073298351.parquet,2044,1073298351,gum,103
train_landmark_files/55372/1213421807.parquet,55372,1213421807,cut,53
train_landmark_files/22343/1896076732.parquet,22343,1896076732,cry,52
train_landmark_files/53618/1408339677.parquet,53618,1408339677,hate,107
train_landmark_files/22343/3255753940.parquet,22343,3255753940,cereal,39
train_landmark_files/61333/1887114010.parquet,61333,1887114010,find,78
train_landmark_files/32319/3804809296.parquet,32319,3804809296,better,22
train_landmark_files/4718/3588602664.parquet,4718,3588602664,pretend,177
train_landmark_files/28656/2181719614.parquet,28656,2181719614,jump,127
train_landmark_files/2044/714040233.parquet,2044,714040233,down,61
train_landmark_files/2044/1962837187.parquet,2044,1962837187,giraffe,93
train_landmark_files/25571/3372472453.parquet,25571,3372472453,loud,137
train_landmark_files/30680/884131463.parquet,30680,884131463,apple,8
train_landmark_files/34503/1890280262.parquet,34503,1890280262,table,211
train_landmark_files/37055/3352576336.parquet,37055,3352576336,empty,70
train_landmark_files/49445/12121627.parquet,49445,12121627,pencil,168
train_landmark_files/18796/142124268.parquet,18796,142124268,drawer,62
train_landmark_files/36257/2003970781.parquet,36257,2003970781,frog,90
train_landmark_files/55372/3031682103.parquet,55372,3031682103,pig,171
train_landmark_files/49445/390911676.parquet,49445,390911676,puppy,179
train_landmark_files/62590/1657882455.parquet,62590,1657882455,old,159
train_landmark_files/26734/2707494807.parquet,26734,2707494807,bye,33
train_landmark_files/36257/3934406545.parquet,36257,3934406545,look,136
train_landmark_files/25571/2695886213.parquet,25571,2695886213,morning,147
train_landmark_files/22343/1009635727.parquet,22343,1009635727,drop,64
train_landmark_files/55372/2072833593.parquet,55372,2072833593,have,108
train_landmark_files/53618/2058416508.parquet,53618,2058416508,clean,45
train_landmark_files/55372/656877814.parquet,55372,656877814,touch,225
train_landmark_files/62590/1013089308.parquet,62590,1013089308,pretend,177
train_landmark_files/37779/2411353497.parquet,37779,2411353497,head,110
train_landmark_files/55372/2280012802.parquet,55372,2280012802,before,20
train_landmark_files/53618/2759454367.parquet,53618,2759454367,boy,29
train_landmark_files/62590/4143641804.parquet,62590,4143641804,pajamas,166
train_landmark_files/25571/2878815619.parquet,25571,2878815619,loud,137
train_landmark_files/18796/616995066.parquet,18796,616995066,icecream,122
train_landmark_files/53618/3419366064.parquet,53618,3419366064,cereal,39
train_landmark_files/2044/1492695125.parquet,2044,1492695125,drawer,62
train_landmark_files/22343/2954896177.parquet,22343,2954896177,balloon,14
train_landmark_files/49445/3151429358.parquet,49445,3151429358,hot,120
train_landmark_files/2044/2534316818.parquet,2044,2534316818,hair,104
train_landmark_files/29302/2319748634.parquet,29302,2319748634,blue,26
train_landmark_files/53618/2556335905.parquet,53618,2556335905,another,6
train_landmark_files/34503/2988020735.parquet,34503,2988020735,empty,70
train_landmark_files/22343/1740399878.parquet,22343,1740399878,there,216
train_landmark_files/37055/2709561806.parquet,37055,2709561806,tomorrow,221
train_landmark_files/49445/2088212970.parquet,49445,2088212970,open,161
train_landmark_files/37055/3654355195.parquet,37055,3654355195,bee,19
train_landmark_files/27610/2817275319.parquet,27610,2817275319,food,87
train_landmark_files/62590/1751068916.parquet,62590,1751068916,night,152
train_landmark_files/53618/1400658368.parquet,53618,1400658368,bed,17
train_landmark_files/2044/2976024276.parquet,2044,2976024276,pencil,168
train_landmark_files/53618/922074701.parquet,53618,922074701,happy,105
train_landmark_files/36257/1621522535.parquet,36257,1621522535,person,170
train_landmark_files/36257/2565371859.parquet,36257,2565371859,blue,26
